50645.40,16.783
50660.37,16.960
50669.30,17.023
50681.25,17.123
50699.31,17.275
50708.36,17.367
50719.25,17.444
50726.14,17.493
50738.15,17.564
50759.18,17.717
50774.15,17.804
50813.15,18.171
50825.05,18.078
50834.13,18.130
50862.06,18.257
50870.06,18.338
50888.01,18.395
51026.38,19.670
51047.34,19.867
51053.33,19.949
51056.32,19.986
51062.33,20.643
51072.20,20.111
51086.30,20.480
51101.22,20.708
51107.15,20.806
51113.23,20.880
